,Link,Title,Summary,Article,Date,Embedding,Wav-link,wav_file_name
26,https://www.huffpost.com/entry/netflix-love-is-blind-lawsuit-renee-poche_n_659722c2e4b0bf73e178d8fa,‘Love Is Blind’ Contestant Sues Netflix Over ‘Traumatic’ Experience,"Renee Poche, a contestant on ""Love Is Blind,"" has filed a lawsuit against Netflix and the show's production company. She wants to halt a $4 million arbitration penalty the show’s producers sought against her in November for allegedly violating a nondisclosure agreement. “I believe Delirium is trying to silence the abuse that occurs behind the cameras and ruin me for telling the truth,” Poche said.","On Tuesday, contestant Renee Poche  filed a lawsuit  against both Netflix and the show’s production company, Delirium TV, claiming “unlawful employment practices” as well as “unfair competition” and “intentional infliction of emotional distress.”  She wants to halt a $4 million arbitration penalty the show’s producers sought against her in November for allegedly violating a nondisclosure agreement by speaking publicly about her experiences on the show. Advertisement “My experience on ‘Love Is Blind’ was traumatic,” Poche, a Texas native who works as a veterinarian,  told Variety on Wednesday . “I felt like a prisoner and had no support when I let Delirium know that I didn’t feel safe.” She went on to note: “I believe Delirium is trying to silence the abuse that occurs behind the cameras and ruin me for telling the truth.” Poche’s screen time on the fifth and most recent season of “Love Is Blind” was relatively brief. However, she was matched up with ex-fiancé Carter Wall, who is described as a “walking red flag” who was “emotionally abusive on and off camera” in court documents  cited by “Entertainment Tonight,”  among other outlets. Though Poche said in the complaint she was “utterly terrified of Wall” and expressed her concerns to Netflix and Delirium TV officials, she claims she was “forced to spend long stretches of time alone with him.” Advertisement To represent her, Poche  has reportedly hired  powerhouse attorneys Mark Geragos ― whose previous clients included Michael Jackson and Winona Ryder ― and Bryan Freedman. Netflix HuffPost reached out to Netflix representatives for comment on the suit but did not hear back as of Thursday night. Over a period of 10 days, the prospective couples go on a series of “dates” from the privacy of individual pods, where they communicate via a speaker but cannot see each other. Advertisement Poche’s case isn’t the first to be filed against “Love Is Blind.” In October, it was reported that Season 5 contestant Tran Dang  had come forward with sexual assault claims  against Thomas Smith, her former fiancé on the show. The show’s creator, Chris Coelen, responded to Dang’s suit by emphasizing the safety measures that were taken during filming. “We do not tell people what to say, what to do, we consistently tell people that this is their journey, this is their life to lead as they choose. We’re there to follow it.”  Support HuffPost The Stakes Have Never Been Higher At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions. That is why we are committed to providing deeply reported, carefully fact-checked news that is freely accessible to everyone. Our Life, Health and Shopping desks provide you with well-researched, expert-vetted information you need to live your best life, while HuffPost Personal, Voices and Opinion center real stories from real people. At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions. That is why we are committed to providing deeply reported, carefully fact-checked news that is freely accessible to everyone. A vibrant democracy is impossible without well-informed citizens. We cannot do this without your help. At HuffPost, we believe that a vibrant democracy is impossible without well-informed citizens. This is why we keep our journalism free for everyone, even as most other newsrooms have retreated behind expensive paywalls. Our newsroom continues to bring you hard-hitting investigations, well-researched analysis and timely takes on one of the most consequential elections in recent history.",2024-01-05 02:15:14,"[0.06316762891630429, 0.9875378136701927, 0.06572159912027602, 0.08482601702897413, 0.09625037907801783]",,Love-Is-Blind-Contestant-Sues-Netflix-Over-Traumatic-Experience.wav
27,https://www.huffpost.com/entry/holiday-scams_l_656f6911e4b0dcfcc981c305,The 6 Biggest Holiday Scams That Get Millions Of People Every Year,"80% of U.S. holiday shoppers say they've encountered holiday fraud. Fake shipping notifications are the top issue, followed by fraudulent products bought online. To avoid losing money, do a gut check with yourself about those deals you spot on the internet.","In a new AARP  survey  of 1,880 U.S. holiday shoppers, 80% of respondents said they’ve encountered holiday fraud, with fake shipping notifications being the top issue (53%), followed by fraudulent products bought through an online ad (38%). But often, you may not know the charity was a scam until it’s too late. Advertisement “A lot of times with charity frauds, victims don’t know that they’re actually a victim,” said Amy Nofziger, the director of victim support for the AARP Fraud Watch Network. “Any good, legitimate charity will take your money today, tomorrow, or the next day,” Nofziger said. “But of course, you either don’t receive the goods and now your payment information is exfiltrated.” To avoid losing money, do a gut check with yourself about those deals you spot on the internet. Nofziger said it’s a red flag if the seller has every size and color available when any other website is sold out of that item. If it’s a seller on Facebook Marketplace, avoid listings that  only list peer-to-peer payment systems  like Venmo, CashApp or Zelle as an option because scammers prefer these untraceable and unretractable forms of payment. Advertisement That’s because scammers are known to tamper with gift cards on display racks and set it up so that  when you register to activate them, the scammer will be notified  and they can spend or transfer the funds before you or your gift recipient can use it. Some scammers impersonate airline customer service agents to get your personal and banking information. Because imposters often make fraudulent airline websites, Nofziger said you should also be wary of clicking airfare links you found via a search engine result and instead should go directly to the airline’s website. And actually, I can offer you a $50 discount if you can get me an Amex [American Express] gift card because we’re running a special with Amex,” Nofziger said as an example. “We’re seeing the injection of malware on merchant checkout pages,” Jabbara said. It also helps to check the seller’s reviews and see if they have had a large number of disputes and chargebacks in the past because that’s a red flag, Jabbara said. “You might get a text message from FedEx or USPS saying that they weren’t able to deliver a package because there was missing information on your account: ‘Just click here to fill the information out, your package will be coming,’” Nofziger said as an example. Beyond avoiding suspiciously misspelled text messages, keep track of what you’re buying to know who delivers your package and when. 10'000 Hours via Getty Images Shipping scams can be incredibly common during the holidays. Your options are more limited if it is with cash or not on a card. “If you’re using a peer-to-peer app or using cash or wire transfer or some of non-card payment method, your recourse is somewhat more limited and undefined,” Jabbara said, noting that whether you get money back will depend on the service’s specific policies, and sometimes “it’s kind of a ‘you’re on your own approach.’” Report the scam to authorities. Help prevent others from getting scammed by filing a complaint with the Federal Trade Commission  online  or calling 877-382-4357. You can also file a complaint with your state attorney general’s consumer protection division.",2023-12-08 13:18:22,"[0.11953189515417853, 0.07112678540878387, 0.06853191272185695, 0.0538010132322327, 0.9864390170467368]",,The-6-Biggest-Holiday-Scams-That-Get-Millions-Of-People-Every-Year.wav
28,https://www.huffpost.com/entry/financial-boundaries-holidays_l_6539cd16e4b011a9cf7c644a,The 1 Thing You Need To Do Before You Start Holiday Shopping This Year,"Maintaining financial boundaries during the holiday season is crucial for several reasons. Setting clear limits for different holiday spending areas will help you avoid making impulse purchases. Emotional spending can be a big problem around the Holiday season, which tends to bring up childhood memories and a sense of pressure.","The holidays are an exciting time for parties, sweet treats, shiny decor and family gatherings. “Maintaining financial boundaries during the holiday season is crucial for several reasons.” Advertisement Stevens emphasized that it’s important to resist the temptation to overspend so you can avoid accumulating debt, foster healthy relationships, minimize stress and model financial responsibility. “I think it’s important to decide on a holiday budget well in advance of the holiday season ― this can include travel, food and gifting expenses,” said Samantha Gorelick, managing financial planner at  Brunch & Budget . “Some folks save all year long for the holiday season, but if you didn’t prepare that far in advance, decide now on an amount you will spend and try your best to stick with it.” Advertisement Setting clear limits for different holiday spending areas will help you avoid making impulse purchases. Doing so can cause you to derail your long-term savings goals.” Make a list (and check it twice). “Put the amount you are willing to spend next to each item and/or person before you start shopping, and please, please update it in with your actual spending as you go,” said Anne Lester, a retirement savings expert and author of the upcoming book  “Your Best Financial Life.” She emphasized how easy it is to spend beyond your means, particularly in this era of apps and browser extensions that effectively gamify the process of purchasing expensive items and experiences. Advertisement “It’s important to set realistic and effective boundaries that will make you consider if the thing you are about to get for yourself or someone on your list is really something that is needed ― or even truly wanted,” Lester said. “With high rates of inflation, don’t feel shame if your holiday season might look different than years past,” Howard said. “There might be less gifts under the tree, but maybe they’re more meaningful this year ― like a coupon book for your significant other or spending time with your family on a service project. We should all extend a little more grace this holiday season when it comes to spending.” Start new traditions. But the internet and social media have made it all too easy to fall into that trap. “I think one of the reasons that it becomes easy to violate or ignore financial boundaries is because of the value we’ve been taught spending and overspending on gifts means, as it relates to showing care and showing love,” Stevens said. “In other words, we’ve been taught by the media and our peers that spending equals love, when that’s not necessarily true.” Take the time to consider the beliefs and values you developed growing up, and whether you want to carry them into your holiday spending as an adult. Additionally, each of my kids will receive up to three gifts and one of the gifts will be something that can be used on vacation.” Advertisement Avoid emotional spending. “When it comes to setting financial boundaries this holiday season, be hyper-aware of emotional triggers, social pressure, [fear of missing out] and today’s gift-giving culture,” Howard said. “If you are overspending, explore where you learned this behavior and dig for the root issue behind the spending.” Emotional spending can be a big problem around the holiday season, which tends to bring up childhood memories and a sense of pressure to achieve Hallmark-style “perfection.” “If you feel a rush from shopping, understand your purpose of spending,” Howard said. “Protecting yourself from yourself might look like knowing exactly what gifts you’re buying for others, or only shopping online to reduce extra purchases in store.” Prepare to save after the holidays. So, after the holidays, make a conscious effort to spend less than usual for a couple of months to make up for any overspending during the holidays.” Advertisement Think about your future self. “Think about the dreams you are working towards and how the decision of saving that money today instead will help you get there faster, instead of spending it on a portable monitor or a spin scrubber on TikTok Shop, no matter how many coupons they give you!” she said. “I can’t emphasize enough how important it is to think about taking good care of your future self as well as your current self.” Do you have info to share with HuffPost reporters?",2023-11-28 10:45:01,"[0.16469882410678668, 0.4718307652108243, 0.1314998653929961, 0.11281740631385949, 0.8486636816623221]",,The-1-Thing-You-Need-To-Do-Before-You-Start-Holiday-Shopping-This-Year.wav
29,https://www.huffpost.com/entry/what-is-spaving_l_6536c44fe4b0689b3fbd9464,Are You Guilty Of ‘Spaving’? Here’s How To Spot The Toxic Spending Habit.,"""Spaving"" is the act of spending money to save money. Sales create a sense of urgency with buzzy terms like “one day only,” “limited time, “daily deal” and “flash sale” Avoid sale alerts or bricks-and-mortar stores that tempt your spaving impulses.","But other practices are more sneakily harmful ― like “spaving.” “Spaving is the act of spending money to save money,”  Andrea Woroch , a consumer finance and budgeting expert, told HuffPost. “The problem with spaving is that it can trick you into spending more in order to receive a certain savings benefit in return,” said Jacqueline Howard, the head of money wellness at Ally Bank. “Because of the incentive, it’s easy to feel better about adding a few more items to your cart, even if you weren’t planning on making those additional purchases,” Howard explained. Woroch noted that sales create a sense of urgency with buzzy terms like “one day only,” “limited time, “daily deal” and “flash sale” ― making customers feel like they’ll waste a rare opportunity if they don’t pounce. “The reality is, retailers are constantly rolling out new sales, so just because you miss out on a sale today doesn’t mean you can’t get the same item on sale later,” she explained. Many people also feel a sort of high when they score a good deal on an item, regardless of how much they wanted or needed it in the first place. “Even if you get something at a really good sale price, you’re still spending money that could be going towards something more important, like building your savings, paying down debt, investing, etc.,” Woroch said. “A few bucks here and there adds up and can put a huge dent in your overall budget.” Then there’s the fact that sale items often come with limited or nonexistent return policies. Advertisement For some people, spaving leads to credit card debt, which can mean paying interest that far exceeds whatever was saved in the sales deal. Remove the temptation to spave by avoiding sale alerts however possible. “Create a list before you go shopping and stick to it,” Howard suggested. Plus, you can look around your home or closet to see if you already have something like it — because if you do, even another $10 is unnecessary to spend.” She recommended implementing a 24-hour waiting period to confirm that you don’t have the item or something similar, as well as to shop around, compare prices or even look for a refurbished option. Ask yourself, how will you feel about this purchase in three, six or nine months from now?” Westend61 via Getty Images Try to avoid sale alerts or bricks-and-mortar stores that tempt your spaving impulses. “Stay out of stores that have too many deal temptations,” Woroch said. And be on alert whenever you have to shop in person. “Use browser tools that do the deal hunting for you so you don’t get tempted by another sale when looking for a relevant coupon.” She recommended  PriceBlink , which runs an instant price comparison when you’re looking at a product online and presents other sites that are selling the same item for less, as well as  Sidekick  from  CouponCabin . “The time it takes you to fetch your credit card, the urge to buy should pass, helping you avoid an unnecessary purchase.” Advertisement Do a spending audit. “It’s also a good idea to take a look at just how much you’ve spent over the year so far on excess purchases, which can be eye-opening and give you a little fuel to make changes.” She also recommended thinking about the emotions driving your impulse spaving purchases. “Every time you’re tempted to spave, just think about how that money can go towards helping you reach your goal faster.” Advertisement Stop comparing yourself with others. “When we compare our experiences to that of others, we often lose sight of our values and overspend.” You’ve likely heard the expression “keeping up with the Joneses,” which speaks to the social pressure that many people feel to buy things.",2023-11-09 10:45:00,"[0.19030965122998172, 0.1294552947317662, 0.10357155330156265, 0.07855192444021256, 0.9644304494509052]",,Are-You-Guilty-Of-Spaving-Heres-How-To-Spot-The-Toxic-Spending-Habit.wav
30,https://www.huffpost.com/entry/returning-to-work-holidays-tweets_l_6594325ee4b0912833adf99d,21 Funny Tweets About The Pain Of Returning To Work After The Holidays,"""oh god everyone is circling back"" ""oh godeveryone is circlingback"" ""Oh god everyone's circling back."" ""ohgod everyone is circled back"" 'oh godEveryone is circling Back' ""oh God everyone is circle back""","""oh god everyone is circling back""",2024-01-02 17:46:59,"[0.4357965785731325, 0.43787368885480665, 0.4546466207691426, 0.5097603004356751, 0.3896008996852614]",,21-Funny-Tweets-About-The-Pain-Of-Returning-To-Work-After-The-Holidays.wav
31,https://www.huffpost.com/entry/gen-z-work-alone-survey_l_657b3698e4b00e36d2d681e2,Data Finds Gen Z And Older Generations Are Divided On 1 Major Work Habit,"Gen Zers said there is more nuance in why they might want to work alone than these generalized findings suggest. For Lopez, working alone helps her efficiently gather insights and data before she has to be in a team setting. Lopez said that managers can also misconstrue Gen Z colleagues not showing up to the office as a lack of team spirit. Gen Zers might prefer doing things solo because they work in a judgmental environment.","“But other than that, if I can do it by myself, I will 99% of the time just prefer to do things by myself.” Advertisement For Lopez, working alone helps her efficiently gather insights and data before she has to be in a team setting, and allows her to finish work on time. I honestly prefer to preserve my energy and over-communicate when it’s drastically needed.” Why Gen Z Prefers More Solo Work At work, Gen Zers’ independence can sometimes create the negative reputation that they are disengaged from the rest of their team. When asked, Gen Z workers said that there is more nuance in why they might want to work alone than these generalized findings suggest. But at the same time, he appreciates when there are colleagues around, too. He said Gen Zers might prefer doing things solo because they work in a judgmental environment. They might be in a workplace where they cannot listen to music uninterrupted, or where eating a snack during a meeting could cause colleagues to think, “Oh, is this really the time to be eating?” With other colleagues present, “you kind of have that magnifying glass on you,” he said. Lopez said that managers can also misconstrue Gen Z colleagues not showing up to the office as a lack of team spirit. What Gen Z And Older Generations Can Learn From Each Other Fernandez said that there should be flexibility for remote work and working alone, but said it can also be helpful for Gen Z professionals to know that “you cannot be efficient with people. As logical as we are, we are emotional beings.” Advertisement Even though it can be inefficient, physically showing up at work can increase relationship-building, and it’s “where you learn to manage dysfunctional teammates, where you learn to negotiate or, frankly, even influence others about your idea,” she said. Guevara said that when he advises Gen Z friends who work remotely and alone, he asks them to separate the situations where it’s comfortable to work alone versus where it’s necessary. “If you need music to work, that’s one thing,” he said. In a 2022 Gallup  poll , Gen Z was the demographic most ambivalent and disengaged with the workplace, but it was not because young workers were slacking off and not caring about their jobs. Most reported missing a close connection to their colleagues, manager or employer. When Fernandez teaches university students, she said that she asks for class volunteers to be her internal focus group, so they can tell her what’s working and what’s not in the classroom. “[Gen Z is] going to be the next set of managers,” Fernandez said. “There’s that preconceived notion that ‘Gen Z is lazy, Gen Z doesn’t like working with other people’ that they’ll use to influence how they approach a situation with someone who happens to be Gen Z.” Advertisement Guevara said that he has Gen Z friends who “get talked down to” by others at work, “as if they don’t know what they’re talking about.” “The way that they talk to people is obviously going to have an impact, especially when there’s a huge age difference,” he said. Our Life, Health and Shopping desks provide you with well-researched, expert-vetted information you need to live your best life, while HuffPost Personal, Voices and Opinion center real stories from real people. HuffPost is your trusted source to help you lead a better life. HuffPost is your trusted source for stories that help you lead a better life. We've got you covered on all things health, wellness, food, style, parenting, relationships, work, travel and lifestyle.",2023-12-19 10:45:31,"[0.11811259357479768, 0.18846354558759598, 0.11512148876570225, 0.09656854548457455, 0.9633028942502709]",,Data-Finds-Gen-Z-And-Older-Generations-Are-Divided-On-1-Major-Work-Habit.wav
32,https://www.huffpost.com/entry/work-words-phrases-2023_l_65738e39e4b052dbf81d6a67,The 7 Most Popular Work Terms We Learned This Year,"This year marked a turning point for how younger professionals are setting their work expectations. A ‘lazy girl job’ mindset is all about creating as much freedom and space in your personal life as possible through efficient work days. If you’ve ever felt like screaming into a pillow or lying on your couch after a hard day at work, you might be feeling something known as “ post-work restraint collapse.","And every year, there’s new language to articulate those long-held but often buried feelings. The Lazy Girl Job This year marked a turning point for how younger professionals are setting their work expectations. Instead, there was the rise of “lazy girl jobs.” In a May  TikTok video , Gabrielle Judge ― a content creator who popularized the term ― defined “lazy girl jobs” as positions where you can have “pretty comfortable salaries, and not do that much work and be remote.”   @gabrielle_judge   Career advice for women who don’t know what remote job to apply to. Women are here to collect those pay checks and move on from the work day. #corporatejobs   #jobsearchhacks   #remoteworking   #antihustleculture   #9to5     ♬ original sound - Anti Work Girlboss     As Judge previously  told  HuffPost: “A ‘lazy girl job’ mindset is all about creating as much freedom and space in your personal life as possible through efficient work days, although not everyone will understand.” Advertisement The LGJ’s wide appeal on TikTok speaks to how professionals are redefining success. Voluntelling If you’ve been quote-unquote “volunteered” for an assignment you didn’t ask for, you’ve actually been “voluntold.” It’s a phrase that was  popularized  by the U.S. military to describe situations where somebody is volunteered for a task without getting the opportunity to say “no,” and with implicit pressure to say “yes.” At work, these assignments may not sound exactly like marching orders, but deep down, you know they are. Advertisement A term like “‘hey’ hanging” perfectly describes the anxiety co-workers may be causing with their messages. Advertisement This summer, more tech employees  complained  that they received these “reassignment” orders from employers. “I don’t see it as ever being a good thing for an employee,” Rahbar warned. “If it were to happen to me, the first thing I would do is probably start my job search immediately for something that did suit my skills where I would be a better fit.” 6. Body Doubling If you work best with an accountability buddy, try a work exercise known as “ body doubling .” With this technique, commonly used by professionals with ADHD, you do a task and have another person on Zoom or in person doing a task too. You might already be doing body doubling without knowing it has a name. It can mean working quietly with a friend in a coffee shop, or it can mean having them finish the same task as you at the same time. Either way, try out this hack if you have trouble concentrating or finishing tasks. Post-Work Restraint Collapse If you’ve ever felt like screaming into a pillow or lying on your couch after a hard day at work, you might be feeling something known as “ post-work restraint collapse .” It’s a concept that therapists are using to describe the bone-deep exhaustion caused by draining work days. Post-work restraint collapse can look like “a sense of depletion and having nothing left for other activities, even things that you might really enjoy, like exercise, spending time with your family or other social activities,”  Emily Treichler , a licensed clinical psychologist, previously told HuffPost about post-work restraint collapse. Our Life, Health and Shopping desks provide you with well-researched, expert-vetted information you need to live your best life, while HuffPost Personal, Voices and Opinion center real stories from real people. HuffPost is your trusted source to help you lead a better life. HuffPost is your trusted source for stories that help you lead a better life. We've got you covered on all things health, wellness, food, style, parenting, relationships, work, travel and lifestyle.",2023-12-15 10:45:33,"[0.10284151392755873, 0.1493020006629686, 0.09909595975024406, 0.07836094516794856, 0.9752805179253231]",,The-7-Most-Popular-Work-Terms-We-Learned-This-Year.wav
33,https://www.theguardian.com/football/blog/2024/jan/05/giovani-lo-celso-from-spurs-forgotten-midfielder-to-key-man,Giovani Lo Celso has gone from Spurs’ forgotten midfielder to their key man,Giovani Lo Celso has gone from forgotten midfielder to key man in a few short weeks at Tottenham Hotspur. Argentinian has scored two goals and made two assists in the Premier League so far this season. Ange Postecoglou has settled on his first choice deeper-lying central midfield pairing of Yves Bissouma and Pape Sarr.,"I n pre-season, Tanguy Ndombele was the Tottenham player tipped to be handed another chance by Ange Postecoglou. Mauricio Pochettino, José Mourinho and Antonio Conte have all failed to manage the midfielder. Nothing changed under Postecoglou, and  Spurs’ club-record signing  was  shipped off to Galatasaray  on loan. Giovani Lo Celso could have fallen into the same bracket but the Argentinian has gone from forgotten midfielder to key man in a few short weeks. Few could have foreseen Lo Celso having such an impact at the  Tottenham Hotspur  Stadium this season. However, Lo Celso faced a number of hurdles in order to re-establish himself at Spurs. Postecoglou has also settled on his first choice deeper-lying central midfield pairing of Yves Bissouma and Pape Sarr. With Rodrigo Bentancur and Oliver Skipp also on the books, Postecoglou isn’t short of central midfield options and he had a settled XI up until November. Then disaster struck as Spurs played out a  4-1 loss at home to Chelsea , ending with nine players on the pitch. Maddison sustained an ankle injury  and hasn’t played since. Lo Celso scored Spurs’ goal in the 2-1 defeat to Unai Emery’s side, remarkably just his second Premier League strike following his 2019 arrival from Real Betis, and followed that up with a goal in  the entertaining 3-3 draw at Manchester City  last month. A brace of assists in the  3-1 win over Bournemouth  on New Year’s Eve confirmed what a number of supporters already suspected – when fit, Lo Celso needs to start. Postecoglou already has his settled midfield trio but there is an argument to suggest Lo Celso can play every midfield role in the Australian’s system rather than be pigeonholed into one specific position. As noted against Bournemouth, Lo Celso is able to pry apart defences superbly. Photograph: Lee Smith/Action Images/Reuters Only Maddison (3.1) is averaging more key passes per 90 minutes than Lo Celso (2.4) of all Spurs players this season. It’s worth noting too that the former is on set-piece duties when fit which has boosted his numbers with the latter able to provide the chances for teammates from open play, which is key for a Spurs side that boasts speedy attacking outlets. Against Villa and City, meanwhile, Lo Celso was deployed in a deeper role. Indeed, only Bissouma (3.7) is making more tackles per 90 minutes than Lo Celso (3.5) of all players for the north London side in England’s top tier this term. He’s already used their respective absences to his advantage. skip past newsletter promotion Sign up to  Football Daily Free daily newsletter Kick off your evenings with the Guardian's take on the world of football Privacy Notice:  Newsletters may contain info about charities, online ads, and content funded by outside parties.",2024-01-05 08:00:28,"[0.05065500034493516, 0.05182006074973387, 0.03884013775534507, 0.9959987409712103, 0.035024333353516755]",,Giovani-Lo-Celso-has-gone-from-Spurs-forgotten-midfielder-to-their-key-man.wav
34,https://www.theguardian.com/sport/blog/2024/jan/03/australia-david-warner-pakistan-third-test-fast-bowlers-headline-act,Australia fast bowlers remain the headline act against Pakistan amid ‘Warner Week’ sideshow,"Australia face Pakistan in their final Test of the series in Melbourne. Captain David Warner will miss the match after losing his baggy green cap. Australia will go in with an unchanged XI, backing their senior players to get the job done. World Test Championship points are still on the line.","“Warner Week has started,” said Australian captain Patrick Cummins. Had Pakistan squared the series 1-1 by converting their chances to win in Melbourne, then the retirement of a cricketing fixture after 112 Tests would have had to share billing with this match being a decider. That much was evident from Cummins’ press conference, where he fielded 13 questions about Warner compared to 11 questions about anything else. And that was before Warner went public with the tale that his baggy green cap had been either lost or stolen in transit from Melbourne, prompting an invitation from Schapelle Corby to swap notes about experiences with Qantas baggage handlers. Somehow he has always found a way to become the story. New cap or not, Australia will need a performance from Warner for reasons beyond symbolism, hoping he can turn on the runs one more time at the venue where he once raided Pakistan for a century by lunch on day one. World Test Championship points are still on the line for this match, and as Cummins pointed out, Australia has already had some deducted for slow over rates in England. Not that this has made them speed up their work on the field since, mind you. Hence Australia will go in with an unchanged XI, backing their senior players to get the job done, and lucky to have their three first-choice fast bowlers fit and firing. “All three of us are really fresh,” said Cummins. It’s all gone pretty smoothly so far.” And hence Pakistan spent the day arguing over changes. Their captain Shan Masood arrived at his press conference half an hour late, delayed by debates over team selection that still weren’t resolved by that point, with a team being announced several hours later. Largely this involved keenness to include the chaos factor of leg-spinner Abrar Ahmed, who has taken bags of wickets in his half dozen matches since debuting a year ago, though often at a heavy cost of runs. skip past newsletter promotion Sign up to  Australia Sport Free newsletter Get a daily roundup of the latest sports news, features and comment from our Australian sports desk Privacy Notice:  Newsletters may contain info about charities, online ads, and content funded by outside parties. after newsletter promotion Desperate for a cutting edge, and tempted by the memory of Sydney as a spin venue, Pakistan wanted to give him every chance to recover from injury, but eventually had to give that up. India back in 2004 led the way with 705 for 7 declared. Local curators have been working this season to add some pep to their Sheffield Shield pitches, and the Test strip the day before the game did have appealing patches of green grass, but that has happened before and proved to be an illusion. Saim was listed to open by the Pakistan board’s press release, but it’s just as likely that he will bat in the middle order with Masood to open. Warner’s best farewell, said Cummins, “would be a hundred and maybe a leg spinner to take the last wicket of the game out of the rough.” He did mean a delivery bowled by Warner, an unlikely prospect given Warner hasn’t sent down an over in a Test match since 2016, but the phrase could equally be read to mean any leg-spin bowler. Unfortunately for Pakistan, that leg spinner won’t be Abrar.",2024-01-02 14:00:35,"[0.06177951370896478, 0.060807640539659126, 0.048556500949535564, 0.9941798727496606, 0.041645760563230785]",,Australia-fast-bowlers-remain-the-headline-act-against-Pakistan-amid-Warner-Week-sideshow.wav
35,https://www.theguardian.com/sport/blog/2024/jan/02/victor-wembanyama-scoot-henderson-showdowns-nba-matchups,Victor Wembanyama and Scoot Henderson clash offers peek at NBA’s future,Wemby scored 25 points and had seven blocks in San Antonio's win over the Phoenix Suns on Thursday night. The Spurs have struggled this season without a true point guard in their starting lineup. Wemby and Scoot Henderson are slated to face off again in Texas on 26 January.,"Unless your name is  Magic Johnson , the first year of one’s career portends struggle, heartbreak and mistakes aplenty. It’s about what one does with those hard times that matters most. “Just try not to skip any steps – and coach,” said Popovich when asked what it takes to build his roster and No 1 pick into a winner ahead of Thursday night’s game. I feel like the game is kind of slowing down for him. And he’s studying more and more.” While the two rooks have long roads ahead, there has already been a great deal of praise for what they can do as young stars in the league. On Halloween night, Wemby  dueled with all-timer Kevin Durant  and the Phoenix Suns, coming out victorious for one of San Antonio’s few wins this year. “[Like] what’s an appropriate time for a three, and not,” Pop noted. But the team’s biggest problem is that it doesn’t have a true point guard in its starting lineup, with no player on the team averaging more than five assists per game. Wemby, who is listed at 209lbs, also needs to put on weight, some say. “He’s obviously a generational player,” former Spurs head coach Bob Hill told the Guardian. While Thursday saw him score his career high with 25 points, he was also responsible for six turnovers in the game, which opened with a 28-6 Spurs run in the first quarter. Wembanyama didn’t help that cause Thursday, notching seven blocks, including several on Scoot’s attempts. It’s worth noting, too, that Wemby and Henderson aren’t the only two standout rookies this year. 2 pick in the latest draft, is averaging about 15 points per game and Oklahoma City’s star center Chet Holmgren, who sat out last year due to injury, is averaging better than 17 points and nearly three blocks and eight rebounds per game in his first official year—doing it on a winning team. After hitting the hook, Wemby followed it up quickly with a made three-pointer. My confidence [is] still the same, I think, just more [of it]. Just me getting more comfortable with the reps.” And how might he look to continue his progress? So, continue to chop at it and get better.” Henderson, who could easily be mistaken for a Marvel superhero if dropped into some other context, says his “ability to fly [up court], speed, strength, all that” have also taken leaps and bounds. Coach Popovich says he’s on a mandated minutes restriction and he can’t play back-to-backs for a couple of weeks until the team takes another look at his foot. But while fans didn’t get to see Wemby and Scoot take the court together for a second straight night on Friday, the two are slated to  match up again in Texas  on 26 January.",2024-01-02 09:00:55,"[0.0617829377469183, 0.07833846580534468, 0.04964433842591844, 0.9927670273208237, 0.04466567480127562]",,Victor-Wembanyama-and-Scoot-Henderson-clash-offers-peek-at-NBAs-future.wav
